TEXT_ID,SPEAKER,JAPANESE,ENGLISH,FRENCH,GERMAN,ITALIAN,SPANISH
OT_OBJ_0455,,カラーテレビ,Color TV,Télévision couleur,Farbfernseher,TV a colori,Tele a color
OT_OBJ_0456,,ケータイ,Cell Phone,Téléphone portable,Mobiltelefon,Cellulare,Móvil
OT_OBJ_0457,,メザマシドケイ,Alarm Clock,Réveil,Wecker,Sveglia,Despertador
OT_OBJ_0458,,ギンコウカンバン,Bank Sign,Enseigne de banque,Bankenschild,Insegna banca,Letrero de banco
OT_OBJ_0459,,デンワ,Telephone,Téléphone,Telefon,Telefono,Teléfono
OT_OBJ_0460,,トースター,Toaster,Grille-pain,Toaster,Tostapane,Tostadora
OT_OBJ_0461,,トランシーバー,Walkie-Talkie,Talkie-Walkie,Funkgerät,Walkie talkie,Walkie-talkie
OT_OBJ_0462,,フライパン,Frying Pan,Poêle à frire,Bratpfanne,Padella,Sartén
OT_OBJ_0463,,ギュウシャ,Cowshed,Étable,Kuhstall,Stalla per bestiame,Establo
OT_OBJ_0464,,マルタサク,Log Fence,Barrière en rondins,Lattenzaun,Recinzione di tronchi,Valla de troncos
OT_OBJ_0465,,スイハンキ,Rice Cooker,Cuiseur à riz,Reiskocher,Cuociriso,Arrocera
OT_OBJ_0466,,シンシフクカンバン,Men's Clothes Sign,Panneau vêtement homme,Männermodeschild,Insegna abiti da uomo,Letrero de sastrería
OT_OBJ_0467,,フンワリベアー,Jumping Bear Castle,Château gonflable ours,Bärenhüpfburg,Mega orso gonfiabile,Castillo hinchable
OT_OBJ_0468,,ビーチボール,Beachball,Balle pour la plage,Strandball,Pallone da spiaggia,Pelota de playa
OT_OBJ_0469,,クマタン,Teddy Bear,Ours en peluche,Teddybär,Orsacchiotto,Osito de peluche
OT_OBJ_0470,,コグマ,Bear Cub,Ourson,Bärenjunges,Cucciolo d'orso,Osezno
OT_OBJ_0471,,シロクマ,Polar Bear,Ours polaire,Eisbär,Orso polare,Oso polar
OT_OBJ_0472,,オオグマ,Big Bear,Gros ours,Großer Bär,Grande orso,Oso enorme
OT_OBJ_0473,,キンタロウグマ,Kintaro-Bear,Ours-Kintaro,Kintaro-Bär,Kintaro e l'orso,Oso de Kintaro
OT_OBJ_0474,,コイ,Carp,Carpe,Karpfen,Carpa,Carpa
OT_OBJ_0475,,アカザカナ,Snapper,Dorade,Schnapper,Lutiano,Pargo
OT_OBJ_0476,,マグロ,Tuna,Thon,Thunfisch,Tonno,Atún
OT_OBJ_0477,,シャケ,Salmon,Saumon,Lachs,Salmone,Salmón
OT_OBJ_0478,,カツオ,Bonito,Bonite,Bonito,Palamita,Bonito
OT_OBJ_0479,,フグ,Blowfish,Tétrodon,Kugelfisch,Pesce palla,Pez globo
OT_OBJ_0480,,エイ,Stingray,Raie,Rochen,Razza,Pez raya
OT_OBJ_0481,,ミニシオマネキ,Small Fiddler Crab,Petit crabe-violoniste,Kleine Winkerkrabbe,Granchio violinista picc.,Cangrejito violinista
OT_OBJ_0482,,シオマネキ,Fiddler Crab,Crabe-violoniste,Winkerkrabbe,Granchio violinista,Cangrejo violinista
OT_OBJ_0483,,ヤシガニ,Coconut Crab,Crabe de cocotier,Kokoskrebs,Granchio del cocco,Cangrejo cocotero
OT_OBJ_0484,,カブトガニ,Horseshoe Crab,Limule,Pfeilschwanzkrebs,Granchio ferro di cavallo,Cangrejo cacerola
OT_OBJ_0485,,タカアシガニ,Spider Crab,Araignée de mer,Krabbenspinne,Granchio gigante giapp.,Cangrejo araña
OT_OBJ_0486,,アオガニ,Blue Crab,Crabe bleu,Blaue Krabbe,Granchio blu,Cangrejo azul
OT_OBJ_0487,,コウシ,Calf,Veau,Kalb,Vitello,Ternero
OT_OBJ_0488,,ニュウギュウ,Dairy Cow,Vache laitière,Milchkuh,Mucca da latte,Vaca lechera
OT_OBJ_0489,,ラブギュウ,Cute Cow,Vache mignonne,Niedliche Kuh,Mucca adorabile,Vaca bonita
OT_OBJ_0490,,ヤギュウ,Ox,Bœuf,Ochse,Bue,Buey
OT_OBJ_0491,,オウシ様,Holy Cow,Vache sacrée,Heilige Kuh,Mucca sacra,Vaca sagrada
OT_OBJ_0492,,シロヒツジ,White Sheep,Mouton blanc,Winterschaf,Pecora bianca,Oveja blanca
OT_OBJ_0493,,クロヒツジ,Black Sheep,Mouton noir,Schwarzes Schaf,Pecora nera,Oveja negra
OT_OBJ_0494,,キリン,Giraffe,Girafe,Giraffe,Giraffa,Jirafa
OT_OBJ_0495,,ワニ,Crocodile,Crocodile,Krokodil,Coccodrillo,Cocodrilo
OT_OBJ_0496,,パンダカー,Panda Ride,Manège panda,Pandawippe,Giostra panda,Coche panda
OT_OBJ_0497,,マン,Man,Homme,Mann,Uomo,Hombre
OT_OBJ_0498,,カラス,Crow,Corbeau,Krähe,Corvo,Cuervo
OT_OBJ_0499,,スズメ,Sparrow,Moineau,Spatz,Passero,Gorrión
OT_OBJ_0500,,ダミーヒット０２,Dummy Hit 02,Mannequin frappé 02,Dummy-Treffer 02,Dummy Hit 02,Dummy Hit 02
OT_OBJ_0501,,アオオトメ,Blue Girl,Fille bleue,Blaues Mädchen,Ragazza blu,Chica de azul
OT_OBJ_0502,,キオトメ,Yellow Girl,Fille jaune,Gelbes Mädchen,Ragazza gialla,Chica de amarillo
OT_OBJ_0503,,モモオトメ,Pink Girl,Fille rose,Pinkes Mädchen,Ragazza rosa,Chica de rosa
OT_OBJ_0504,,ワンコ,Doggy,Chien,Hündchen,Cagnolino,Perrito
OT_OBJ_0505,,サンポイヌ,Dog With Fleas,Chien avec des puces,Hund mit Flöhen,Cane con le pulci,Perro pulgoso
OT_OBJ_0506,,ブルドッグ,Bulldog,Bulldog,Bulldogge,Bulldog,Bulldog
OT_OBJ_0507,,ミケネコ,Calico Cat,Chat calico,Schildpattkatze,Gatto calico,Gato calicó
OT_OBJ_0508,,トラネコ,Tabby Cat,Chat tigré,Getigerte Katze,Gatto soriano,Gato atigrado
OT_OBJ_0509,,シャムネコ,Siamese Cat,Chat siamois,Siamkatze,Gatto siamese,Gato siamés
OT_OBJ_0510,,クロネコ,Black Cat,Chat noir,Schwarze Katze,Gatto nero,Gato negro
OT_OBJ_0511,,ネズミ,Mouse,Souris,Maus,Topo,Ratón
OT_OBJ_0512,,ドブネズミ,Rat,Rat,Ratte,Ratto,Rata
OT_OBJ_0513,,ゾウ,Elephant,Éléphant,Elefant,Elefante,Elefante
OT_OBJ_0514,,マンモスゾウ,Mammoth,Mammouth,Mammut,Mammut,Mamut
OT_OBJ_0515,,ラッコ,Sea Otter,Loutre de mer,Seeotter,Lontra di mare,Nutria marina
OT_OBJ_0516,,フンコロガシ,Dung Beetle,Bousier,Mistkäfer,Scarabeo stercorario,Escarabajo pelotero
OT_OBJ_0517,,ビッグフンコロガシ,Big Dung Beetle,Grand bousier,Großer Mistkäfer,Stercorario grande,Esc. pelotero grande
OT_OBJ_0518,,キングフンコロガシ,Giant Dung Beetle,Bousier géant,Riesiger Mistkäfer,Stercorario gigante,Esc. pelotero gigante
OT_OBJ_0519,,ムシタイケツ,Beetle Fight,Combat de scarabées,Käferkampf,Scontro tra coleotteri,Pelea de escarabajos
OT_OBJ_0520,,ハト,Pigeon,Pigeon,Taube,Piccione,Pichón
OT_OBJ_0521,,ニワトリ,Chicken,Poulet,Huhn,Gallina,Gallina
OT_OBJ_0522,,カイモノシュフ,Shopper,Pro du shopping,Einkäuferin,Amante dello shopping,Compradora
OT_OBJ_0523,,フトッチョシュフ,Chubby Housewife,Femme au foyer potelée,Pummelige Hausfrau,Casalinga paffuta,Ama de casa regordeta
OT_OBJ_0524,,ワシ,Eagle,Aigle,Adler,Aquila,Águila
OT_OBJ_0525,,カラス,Crow,Corbeau,Krähe,Corvo,Cuervo
OT_OBJ_0526,,スズメ,Sparrow,Moineau,Spatz,Passero,Gorrión
OT_OBJ_0527,,ワンワン,Toy Dog,Jouet chien,Spielzeughund,Cane giocattolo,Perrito de juguete
OT_OBJ_0528,,ウッキークン,Cymbal Monkey,Singe à cymbales,Affe mit Zimbeln,Scimmia con i piatti,Monito con platillos
OT_OBJ_0529,,ゴルフズキ,Golf Nut,Dingue du golf,Golfnarr,Fanatico del golf,Loco del golf
OT_OBJ_0530,,ウタタネオバチャン,Snoozing Momma,Maman fatiguée,Schlummernde Mutti,Signora ronfante,Mamá roncadora
OT_OBJ_0531,,ジイサン,Grandpa,Grand-père,Opa,Nonno,Abuelo
OT_OBJ_0532,,ヒイジイサン,Great Grandpa,Arrière grand-père,Uropa,Bisnonno,Bisabuelo
OT_OBJ_0533,,ジョガクセイ,Schoolgirl,Écolière,Schulmädchen,Studentessa,Colegiala
OT_OBJ_0534,,セイタカサン,Tall Schoolgirl,Grande écolière,Großes Schulmädchen,Studentessa alta,Colegiala alta
OT_OBJ_0535,,セイタカクン,Tall Schoolboy,Grand écolier,Großer Schuljunge,Studente alto,Colegial alto
OT_OBJ_0536,,ダンシガクセイ,Schoolboy,Écolier,Schuljunge,Studente,Colegial
OT_OBJ_0537,,フトッチョクン,Fat Schoolboy,Gros écolier,Dicker Schuljunge,Studente grasso,Colegial gordito
OT_OBJ_0538,,カルシウムブソク,Short Schoolboy,Petit écolier,Kleiner Schuljunge,Studente basso,Colegial bajito
OT_OBJ_0539,,ビジネスマン,Businessman,Homme d'affaires,Geschäftsmann,Uomo d'affari,Empresario
OT_OBJ_0540,,セイタカビジネスマン,Tall Businessman,Grand homme d'affaires,Großer Geschäftsmann,Uomo d'affari alto,Empresario alto
OT_OBJ_0541,,コワイオッサン,Cranky Guy,Homme bizarre,Miesepeter,Uomo scontroso,Tipo raro
OT_OBJ_0542,,オッサン,Big Guy,Homme gros,Großer Kerl,Omone,Tipo enorme
OT_OBJ_0543,,ハッスルオバサン,Busy Momma,Maman occupée,Beschäftigte Mutti,Signora indaffarata,Mamá atareada
OT_OBJ_0544,,シュフ,Housewife,Ménagère,Hausfrau,Casalinga,Ama de casa
OT_OBJ_0545,,ラジオコントロールカー,RC Car,Voiture télécommandée,Ferngesteuertes Auto,Auto radiocomandata,Coche teledirigido
OT_OBJ_0546,,カタツムリ,Snail,Escargot,Schnecke,Lumaca,Caracol
OT_OBJ_0547,,オトコノコ,Boy,Garçon,Junge,Bambino,Chico
OT_OBJ_0548,,オボッチャン,Junior,Fils de riche,Schüler,Rampollo,Júnior
OT_OBJ_0549,,オジョウチャン,Precious,Tête en l'air,Schatz,Tesoro,Chica bonita
OT_OBJ_0550,,オンナノコ,Girl,Fille,Mädchen,Bambina,Chica
OT_OBJ_0551,,スケボー,Skater Boy,Skateur,Skater,Ragazzo sullo skate,Skater
OT_OBJ_0552,,ローラースケート,Rollerboy,Garçon à rollers,Rollschuhfahrer,Ragazzo sui pattini,Patinador
OT_OBJ_0553,,セイタカマン,Skinny,Mince,Dünn,Uomo magrolino,Delgadito
OT_OBJ_0554,,フトッチョマン,American Guy,Américain,Amerikaner,Uomo americano,Estadounidense
OT_OBJ_0555,,アキンド,Storekeeper,Commerçant,Ladenbesitzer,Negoziante,Tendero
OT_OBJ_0556,,バアサン,Grandma,Grand-mère,Oma,Nonna,Abuela
OT_OBJ_0557,,ノウミン,Farmer,Fermier,Bauer,Contadino,Granjero
OT_OBJ_0558,,ツリビト,Fisherman,Pêcheur,Fischer,Pescatore,Pescador
OT_OBJ_0559,,フトッチョツリビト,Chubby Fisherman,Pêcheur potelé,Dicker Fischer,Pescatore paffuto,Pescador regordete
OT_OBJ_0560,,ヤシュ,Outfielder,Joueur de champ,Outfielder,Esterno,Jardinero
OT_OBJ_0561,,ピッチャー,Pitcher,Lanceur,Pitcher,Lanciatore,Lanzador
OT_OBJ_0562,,バッター,Batter,Batteur,Batter,Battitore,Bateador
OT_OBJ_0563,,ベンチ,Benchwarmer,Remplaçant,Bankdrücker,Scaldapanchina,Suplente
OT_OBJ_0564,,ホシノ　ムツオ,Mutsuo Hoshino,Mutsuo Hoshino,Mutsuo Hoshino,Mutsuo Hoshino,Mutsuo Hoshino
OT_OBJ_0565,,ハダカ,Towel Guy,Homme avec serviette,Handtuchträger,Uomo con asciugamano,Chico con toalla
OT_OBJ_0566,,カタグルマ,Piggybackers,À dada,Huckepack,Cavalluccio,Caballito
OT_OBJ_0567,,スーパーカタグルマ,Tri-Piggybackers,À dada triple,Doppelhuckepack,Cavalluccio triplo,Caballito triple
OT_OBJ_0568,,ビックリカタグルマ,Human Tower,Tour humaine,Menschenturm,Torre umana,Torre humana
OT_OBJ_0569,,ビキニオネエサン,Bikini Girl,Fille en bikini,Mädchen im Bikini,Ragazza in bikini,Chica con bikini
OT_OBJ_0570,,ミズギオネエサン,Swimsuit Girl,Fille maillot de bain,Mädchen im Badeanzug,Ragazza in costume,Chica con bañador
OT_OBJ_0571,,ウキワクン,Inner Tube Kid,Enfant à la bouée,Kind mit Schwimmring,Bambino con ciambella,Chico con flotador
OT_OBJ_0572,,バタアシクン,Kickboard Boy,Garçon à la planche,Kickboardjunge,Bambino con tavoletta,Chico con tabla
OT_OBJ_0573,,サーファー,Surfer,Surfeur,Surfer,Surfista,Surfista
OT_OBJ_0574,,プロレスタイケツ,Wrestling Match,Match de catch,Wrestling-Partie,Incontro di wrestling,Combate de lucha libre
OT_OBJ_0575,,スモウタイケツ,Sumo Bout,Combat de sumo,Sumoringer-Kampf,Incontro di sumo,Combate de sumo
OT_OBJ_0576,,ジュウドウタイケツ,Judo Contest,Rencontre de judo,Judo-Wettkampf,Torneo di judo,Combate de judo
OT_OBJ_0577,,ヤンキー,Punk,Voyou,Punk,Teppista,Pandillero
OT_OBJ_0578,,ハコノリヤンキー,Playful Punk,Voyou espiègle,Verspielter Punk,Teppista sfrontato,Pandillero juguetón
OT_OBJ_0579,,ダブルヤンキー,Double Punk,Double voyou,Punk im Doppelpack,Doppio teppista,Pandilleros clavaditos
OT_OBJ_0580,,チカラジマン,Strongman,Homme-fort,Starker Mann,Maciste,Forzudo
OT_OBJ_0581,,ホシノ　ミチル,Michiru Hoshino,Michiru Hoshino,Michiru Hoshino,Michiru Hoshino,Michiru Hoshino
OT_OBJ_0582,,オオウチワ,Paper Fan Man,Homme-éventail,Papierfächermann,Uomo del ventaglio,Hombre del abanico
OT_OBJ_0583,,オマツリクン,Matsuri Boy,Garçon Matsuri,Matsuri-Junge,Ragazzo da festival,Chico del matsuri
OT_OBJ_0584,,オマツリズキ,Matsuri Lover,Amoureux Matsuri,Matsuri-Liebhaber,Amante del festival,Fan de los matsuri
OT_OBJ_0585,,オマツリオネエサン,Matsuri Girl,Fille Matsuri,Matsuri-Mädchen,Ragazza da festival,Chica del matsuri
OT_OBJ_0586,,デンセンサギョウイン,Utility Worker,Ouvrier,Stadtwerkehandwerker,Operaio,Encargado mantenim.
OT_OBJ_0587,,ヒキガタリ,Busker,Musicien de rue,Straßenmusikant,Musicista di strada,Músico callejero
OT_OBJ_0588,,ニチヨウダイクパパ,DIY Dad,Papa bricoleur,Heimwerker,Papà fai-da-te,Papá manitas
OT_OBJ_0589,,ダイバー,Diver,Plongeur,Taucher,Sommozzatore,Submarinista
OT_OBJ_0590,,ピエロ,Clown,Clown,Clown,Pagliaccio,Payaso
OT_OBJ_0591,,ホシノ　トムオ,Tomio Hoshino,Tomio Hoshino,Tomio Hoshino,Tomio Hoshino,Tomio Hoshino
OT_OBJ_0592,,ドリルタントウ,Chief Driller,Chef foreur,Meisterbohrer,Capo trapanatore,Jefe de tuneladoras
OT_OBJ_0593,,ホシノ　ミズエ,Mizue Hoshino,Mizue Hoshino,Mizue Hoshino,Mizue Hoshino,Mizue Hoshino
OT_OBJ_0594,,ゲンバマン,Construction Guy,Inventeur,Bauarbeiter,Muratore,Obrero construcción
OT_OBJ_0595,,ウラナイシ,Fortune-teller,Voyant,Wahrsager,Chiaroveggente,Adivino
OT_OBJ_0596,,ドロボー,Burglar,Voleur,Einbrecher,Ladro,Ladrón
OT_OBJ_0597,,フウセンオジサン,Balloon Man,Homme aux ballons,Ballonverkäufer,Uomo dei palloncini,Hombre con globos
OT_OBJ_0598,,トザンカ,Alpinist,Alpiniste,Bergsteiger,Alpinista,Alpinista
OT_OBJ_0599,,ヤマオトコ,Mountain Man,Montagnard,Bergliebhaber,Montanaro,Montañero
OT_OBJ_0600,,タクハイニン,Delivery Guy,Livreur,Lieferant,Ragazzo delle consegne,Repartidor
OT_OBJ_0601,,ナース,Nurse,Infirmière,Pflegerin,Infermiera,Enfermera
OT_OBJ_0602,,ママ,Mama-san,Mama-san,Frau Mutter,Mama-san,Mama-san
OT_OBJ_0603,,キョボク,Huge Tree,Arbre immense,Gewaltiger Baum,Albero enorme,Árbol enorme
OT_OBJ_0604,,ジャイアントキョボク,Gigantic Tree,Arbre gigantesque,Riesiger Baum,Albero enorme,Árbol gigantesco
OT_OBJ_0605,,ニカイドウ家,Nikaido Residence,Résidence Nikaido,Haus der Nikaidos,Casa Nikaido,Residencia Nikaido
OT_OBJ_0606,,オオニシ家,Onishi Residence,Résidence Onishi,Haus der Onishis,Casa Onishi,Residencia Onishi
OT_OBJ_0607,,ニワタ家,Niwata Residence,Résidence Niwata,Haus der Niwatas,Casa Niwata,Residencia Niwata
OT_OBJ_0608,,ウメモト家,Saito Residence,Résidence Saito,Haus der Saitos,Casa Saito,Residencia Saito
OT_OBJ_0609,,マツオ家,Matsuo Residence,Résidence Matsuo,Haus der Matsuos,Casa Matsuo,Residencia Matsuo
OT_OBJ_0610,,シミズ家,Shimizu Residence,Résidence Shimizu,Haus der Shimizus,Casa Shimizu,Residencia Shimizu
OT_OBJ_0611,,チュウガッコウ,Middle School,École primaire,Mittelschule,Scuola media,Escuela de secundaria
OT_OBJ_0612,,チュウガクトケイダイ,Clock Pedestal,Socle d'horloge,Uhrensockel,Piedistallo orologio,Reloj de pie
OT_OBJ_0613,,スーパーマーケット,Supermarket,Supermarché,Supermarkt,Supermercato,Supermercado
OT_OBJ_0614,,スーパーカンバン,Supermarket Sign,Enseigne supermarché,Supermarktschild,Insegna supermercato,Letrero supermercado
OT_OBJ_0615,,ワカメコウジョウ,Kelp Factory,Usine de varech,Seetangfabrik,Fabbrica di alghe,Factoría de algas
OT_OBJ_0616,,コウジョウエントツ,Smokestack,Cheminée,Schornstein,Ciminiera,Chimenea
OT_OBJ_0617,,リョカン,Ryokan,Ryokan,Ryokan-Hotel,Ryokan,Ryokan
OT_OBJ_0618,,ミ,Ryokan Sign,Panneau de ryokan,Ryokan-Schild,Insegna ryokan,Letrero de ryokan
OT_OBJ_0619,,マンション,Apartment Building,Immeuble,Wohnblock,Complesso residenziale,Bloque apartamentos
OT_OBJ_0620,,ダミーヒット０３,Dummy Hit 03,Mannequin frappé 03,Dummy-Treffer 03,Dummy Hit 03,Dummy Hit 03
OT_OBJ_0621,,イワナビル,Marlin Building,Bâtiment marlin,Marlinhaus,Palazzo Marlin,Edificio Pez Aguja
OT_OBJ_0622,,クマノミビル,Stingray Building,Bâtiment raie,Rochenhaus,Palazzo Razza,Edificio Pez Raya
OT_OBJ_0623,,シシャモビル,Pilchard Building,Bâtiment sardine,Sardinenhaus,Palazzo Sardina,Edificio Sardina
OT_OBJ_0624,,ヒラメビル,Salmon Building,Bâtiment saumon,Lachshaus,Palazzo Salmone,Edificio Salmón
OT_OBJ_0625,,アユビル,Bream Building,Bâtiment brème,Brassenhaus,Palazzo Orata,Edificio Besugo
OT_OBJ_0626,,ドジョウビル,Coral Building,Bâtiment corail,Korallenhaus,Palazzo Corallo,Edificio Coral
OT_OBJ_0627,,カモツセン,Cargo Ship,Cargo,Frachtschiff,Nave da carico,Carguero
OT_OBJ_0628,,バット,Baseball Bat,Batte de base-ball,Baseballschläger,Mazza da baseball,Bate de béisbol
OT_OBJ_0629,,クウコウ,Airport,Aéroport,Flughafen,Aeroporto,Aeropuerto
OT_OBJ_0630,,クラゲヤマ,Jellyfish Mountain,Montagne méduse,Quallenberg,Monte Medusa,Montaña Medusa
OT_OBJ_0631,,クジラヤマ,Whale Mountain,Montagne baleine,Walberg,Monte Balena,Montaña Ballena
OT_OBJ_0632,,ダミーヒット０１,Dummy Hit 01,Mannequin frappé 01,Dummy-Treffer 01,Dummy Hit 01,Dummy Hit 01
OT_OBJ_0633,,オオキナカブ,Big Turnip,Gros navet,Große Rübe,Grande rapa,Nabo grande
OT_OBJ_0634,,ショウテンガイトウ,Lamp Post,Réverbère,Lampenmast,Palo della luce,Farola
OT_OBJ_0635,,バニラ,Vanilla Cone,Cône vanille,Vanilleeistüte,Cono alla vaniglia,Cucurucho de vainilla
OT_OBJ_0636,,ミックス,Mixed Cone,Cône bi-goût,Eistüte mit versch. Sorten,Cono misto,Cucurucho mixto
OT_OBJ_0637,,イチゴ,Strawberry Cone,Cône fraise,Erdbeereistüte,Cono alla fragola,Cucurucho de fresa
OT_OBJ_0638,,オミセレイゾウコ,Ice-Cream Freezer,Congélateur à glaces,Eistruhe,Frigo per gelati,Nevera de helados
OT_OBJ_0639,,タロウモモ,Giant Peach,Pêche géante,Riesiger Pfirsich,Pesca gigante,Melocotón gigante
OT_OBJ_0640,,ワゴン,Sale Cart,Caddie,Verkaufswagen,Carrello delle offerte,Carrito de ofertas
OT_OBJ_0641,,チンレツダイ,Display Stand,Présentoir,Aufsteller,Espositore,Expositor
OT_OBJ_0642,,ジコクヒョウ,Bus Stop,Arrêt de bus,Bushaltestelle,Fermata dell'autobus,Parada de autobús
OT_OBJ_0643,,サクラ,Cherry Tree,Cerisier,Kirschbaum,Ciliegio,Cerezo
OT_OBJ_0644,,センキョポスター,Election Posters,Affiches électorales,Wahlplakat,Manifesto elettorale,Carteles electorales
OT_OBJ_0645,,アカジハンキ,Vending Machine,Distributeur auto.,Verkaufsautomat,Distributore automatico,Máquina expendedora
OT_OBJ_0646,,アオジハンキ,Vending Machine,Distributeur auto.,Verkaufsautomat,Distributore automatico,Máquina expendedora
OT_OBJ_0647,,モーモージハンキ,Cow Vending Machine,Distributeur de lait,Kuhverkaufsautomat,Distributore pezzato,Expendedora de leche
OT_OBJ_0648,,ミラー,Traffic Mirror,Miroir de rue,Verkehrsspiegel,Specchio stradale,Espejo de tráfico
OT_OBJ_0649,,ミニギョセン,Small Fishing Boat,Barque de pêche,Kleines Fischerboot,Barca da pesca piccola,Barca de pesca
OT_OBJ_0650,,ギョセン,Fishing Boat,Bateau de pêche,Fischerboot,Barca da pesca,Pesquero
OT_OBJ_0651,,ダイギョセン,Trawler,Chalutier,Schleppnetzfischer,Peschereccio,Pesquero de arrastre
OT_OBJ_0652,,ジャンボハタ,Rich Haul Flag #3,Drapeau bonne prise 3,Reiche-Beute-Flagge #3,Bandiera buona pesca 3,Pesc. abundante n.º 3
OT_OBJ_0653,,タイリョウマツリ,Rich Haul Flag #1,Drapeau bonne prise 1,Reiche-Beute-Flagge #1,Bandiera buona pesca 1,Pesc. abundante n.º 1
OT_OBJ_0654,,ショウハブロック,Breakwater Block,Bloc brise-lames,Wellenbrecherblock,Blocco frangiflutti,Bloque de rompeolas
OT_OBJ_0655,,サッカースタジアム,Soccer Stadium,Stade de football,Fußballstadion,Stadio di calcio,Estadio de fútbol
OT_OBJ_0656,,ショウメイ,Stadium Lights,Éclairage de stade,Flutlichter,Luci da stadio,Luces del estadio
OT_OBJ_0657,,オーロラビジョン,Stadium Screen,Écran de stade,Stadionbildschirm,Schermo da stadio,Pantalla del estadio
OT_OBJ_0658,,フラワーショップ,Florist,Fleuriste,Florist,Fioraio,Floristería
OT_OBJ_0659,,ハナカンバン,Florist Sign,Enseigne de fleuriste,Blumenladenschild,Insegna fioraio,Letrero de floristería
OT_OBJ_0660,,クツヤ,Shoe Store,Chausseur,Schuhgeschäft,Negozio di scarpe,Zapatería
OT_OBJ_0661,,クツカンバン,Shoe Store Sign,Enseigne de chausseur,Schuhgeschäftsschild,Insegna negozio scarpe,Letrero de zapatería
OT_OBJ_0662,,セイカテン,Fruit & Veg Shop,Primeur,Obst- und Gemüseladen,Ortofrutta,Frutería y verdulería
OT_OBJ_0663,,ヤサイダンボール,Vegetable Carton,Caisse de légumes,Gemüsekiste,Cartone di verdure,Caja de verdura
OT_OBJ_0664,,フルーツダンボール,Fruit Carton,Caisse de fruits,Obstkiste,Cartone di frutta,Caja de fruta
OT_OBJ_0665,,ハナワ,Grand Opening,Grande ouverture,Große Eröffnung,Grande apertura,Gran inauguración
OT_OBJ_0666,,オダイリサマ,Dairi Doll,Poupée dairi,Dairi-Puppe,Bambola Dairi,Muñeco dairi
OT_OBJ_0667,,オヒナサマ,Hina Doll,Poupée hina,Hina-Puppe,Bambola Hina,Muñeca hina
OT_OBJ_0668,,サンニンカンジョ,3 Ladies-in-waiting,3 femmes qui attendent,Drei Hofdamen,3 attendenti,3 damas de compañía
OT_OBJ_0669,,ゴニンバヤシ,Court Musician,Musicien de cour,Hofmusiker,Musicista di corte,Músico de la corte
OT_OBJ_0670,,ゴニンバヤシ,Court Musician,Musicien de cour,Hofmusiker,Musicista di corte,Músico de la corte
OT_OBJ_0671,,ウダイジン,Right Councillor,Conseiller de droite,Rechtes Ratsmitglied,Ministro di destra,Consejero (derecha)
OT_OBJ_0672,,サダイジン,Left Councillor,Conseiller de gauche,Linkes Ratsmitglied,Ministro di sinistra,Consejero (izquierda)
OT_OBJ_0673,,ボンボリ,Japanese Lantern,Lanterne japonaise,Japanische Laterne,Lanterna giapponese,Farolillo japonés
OT_OBJ_0674,,ヒシモチ,Hishi-Mochi,Hishi-Mochi,Hishi-Mochi,Hishimochi,Hishimochi
