englishName,monoNameIndex,pickupSize,volume,volumeRate,pickupVolumePenalty,pickupVolume,alpha,price,sort,targetCode,targetCount,parentCode,category,categoryForRank,size,isRare,semi,ride,scissor,shadow,unit,catchCountType,cowType,scream,anim,dummyHit,roll,noCrash,human,escape,matrixType,goldStar,voidMdl,wndDispPrio,diResultSnap,diThrough,thin,countStyle,creator,version
Stinky Island,3135,321405,1064946.25,1,0.400000006,425978.5063,1,0,112,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thorn Island,3136,330006,1100549.75,1,0.400000006,440219.9066,1,0,112,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Poplar Island,3137,558115,3663288,1,0.200000003,732657.6109,1,0,48,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Southern Mt.,3138,604555,8704796,1,0.3000000119,2611438.904,1,0,136,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mt. Akane,3139,604555,8704796,1,0.3000000119,2611438.904,1,0,136,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mt. Wasabi ',3140,604555,8704796,1,0.3000000119,2611438.904,1,0,136,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bristlegrass Island,3141,490330,2494152.25,1,0.200000003,498830.4574,1,0,75,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robinson Island,3142,391518,1500009.25,1,0.200000003,300001.8545,1,0,81,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pohole Island,3143,560670,3429461.25,1,0.200000003,685892.2602,1,0,75,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anemone Island,3144,490330,2494152.25,1,0.200000003,498830.4574,1,0,85,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sunflower Island,3145,391518,1500012.375,1,0.200000003,300002.4795,1,0,88,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mustard Island,3146,450047,1661098.5,1,0.200000003,332219.705,1,0,91,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Water Lily Island,3147,391008,1217439,1,0.200000003,243487.8036,1,0,92,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anil Island,3148,560670,3429461.25,1,0.200000003,685892.2602,1,0,85,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pavillon Island,3149,490330,2494152.25,1,0.200000003,498830.4574,1,0,116,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tansy Island,3150,391518,1500010.125,1,0.200000003,300002.0295,1,0,121,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Iris Island,3151,450047,1661098.5,1,0.200000003,332219.705,1,0,123,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Psyllium Island,3152,560670,3429461.25,1,0.200000003,685892.2602,1,0,116,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Camellia Island,3153,558115,3663288.5,1,0.200000003,732657.7109,1,0,94,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sprout Island,3154,524639,2384151.25,1,0.200000003,476830.2571,1,0,101,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Plum Island,3155,490330,2494152.25,1,0.200000003,498830.4574,1,0,95,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Peony Island,3156,391518,1500010.625,1,0.200000003,300002.1295,1,0,98,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyacinth Island,3157,560670,3429461.25,1,0.200000003,685892.2602,1,0,96,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eucalyptus Island,3158,490330,2494152.25,1,0.200000003,498830.4574,1,0,52,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amaryllis Island,3159,391518,1500012.625,1,0.200000003,300002.5295,1,0,51,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Canna Island,3160,560670,3429461.25,1,0.200000003,685892.2602,1,0,53,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pansy Island,3161,490330,2494152.25,1,0.200000003,498830.4574,1,0,93,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crater,3162,527864,2650036.75,1,0.200000003,530007.3579,1,0,33,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ice Floe,3163,490330,2494152.25,1,0.200000003,498830.4574,1,0,35,0,1,0,36,36,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Iceberg,3164,333068,1524205.5,1,0.200000003,304841.1045,1,0,33,0,1,0,36,36,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Palm Tree Coast,3165,490330,2494152.25,1,0.200000003,498830.4574,1,0,127,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tulip Coast,3166,391518,1500011,1,0.200000003,300002.2045,1,0,126,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ivy Island,3167,170640,281212.5,1,0.6000000238,168727.5067,1,0,71,0,1,0,64,64,7,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cherry Island,3168,330006,1650824.625,1,0.6000000238,990494.8144,1,0,71,0,1,0,64,64,8,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Surprise Peony,3169,1000,0.08903294057,1,0.8000000119,0.07122635351,1,0,65,0,1,0,27,27,4,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0
Large Whirlpool,3170,832420,103568344,1,0.8000000119,82854676.43,1,0,26,0,1,0,83,83,8,0,0,1,1,0,19,1,0,58112,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Future City,3171,409000,6180032,1,0.6000000238,3708019.347,1,0,30,0,2,0,60,60,8,0,0,0,0,0,18,1,0,31488,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cyber City,3172,290777,1346951.625,1,0.6000000238,808171.0071,1,0,30,0,4,0,60,60,7,0,1,0,0,0,18,1,0,31744,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Techno City,3173,269846,888066.875,1,0.6000000238,532840.1462,1,0,30,0,9,0,60,60,7,0,1,0,0,0,18,1,0,31744,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Future Tower,3174,425700,5535850,1,0.6000000238,3321510.132,1,0,33,0,1,0,53,53,8,1,0,0,0,0,6,1,0,31744,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Future Highway,3175,412505,4338300.5,1,0.400000006,1735320.226,1,0,55,0,1,0,59,59,8,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Secret Hideout,3176,1408765,0,1,0.8000000119,0,1,0,28,0,1,0,68,68,8,1,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Whirlpool,3177,1688436,828546752,1,0.8000000119,662837411.5,1,0,27,0,1,0,83,83,8,1,0,1,1,0,19,1,0,58112,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Tornado,3178,1633303,613900736,1,0.8000000119,491120596.1,1,0,31,0,1,0,64,64,8,1,0,0,0,0,19,1,0,56320,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Grove,3179,999710,3269.002441,1,0.8000000119,2615.201992,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Large Volcano,3180,2634330,266404048,1,0.05000000075,13320202.6,1,0,145,0,1,0,64,64,8,0,0,0,0,0,19,1,0,56064,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super Robot,3181,555555,0,1,0.8000000119,0,1,0,54,0,1,0,22,22,8,1,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jumbo Cloud,3182,2400000,1405392768,1,0.8000000119,1124314231,1,0,9999,0,1,0,0,82,0,0,0,0,1,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Whale City,3183,479065,1767308.375,1,0.400000006,706923.3605,1,0,30,0,1,0,60,60,8,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seagull Town,3184,464201,1934603.625,1,0.400000006,773841.4615,1,0,30,0,1,0,60,60,8,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Surf Beach,3185,439474,1055653.75,1,0.5,527826.875,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bulbul Dock,3186,462027,1091627.875,1,0.3000000119,327488.3755,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece of England,3187,493194,7007967.5,1,0.6999999881,4905577.166,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Alps,3188,574086,17476154,1,0.6000000238,10485692.82,1,0,141,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
European City,3189,707007,19820300,1,0.6999999881,13874209.76,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fjord,3190,260047,734715.9375,1,0.6000000238,440829.58,1,0,36,0,1,0,64,64,7,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece of Europe,3191,466158,9854212,1,0.8000000119,7883369.717,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece of India,3192,683267,16267444,1,0.6999999881,11387210.61,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3193,999000,3.400410414,1,0.8000000119,2.720328372,1,0,9999,0,1,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3194,999000,1.827355623,1,0.8000000119,1.46188452,1,0,9999,0,1,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3195,999000,1.10357213,1,0.8000000119,0.8828577173,1,0,9999,0,1,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece of West Asia,3196,718628,23841428,1,0.5,11920714,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece East Asia,3197,723068,24321600,1,0.6000000238,14592960.58,1,0,40,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ayers Rock,3198,468776,5957532,1,0.3000000119,1787259.671,1,0,37,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ayers Rock Hole,3199,699712,13630974,1,0.5,6815487,1,0,38,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Liberty Island,3200,240357,554256.875,1,0.8000000119,443405.5066,1,0,68,0,1,0,64,64,7,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Piece of New York,3201,697588,17213906,1,0.6000000238,10328344.01,1,0,50,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mt. Rushmore,3202,324124,1872794.625,1,0.6000000238,1123676.82,1,0,42,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Wild West,3203,710554,21294032,1,0.6000000238,12776419.71,1,0,50,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Niagara Falls,3204,467018,6357316,1,0.6000000238,3814389.752,1,0,16,0,1,0,64,64,8,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Grand Canyon,3205,563006,15665987,1,0.6000000238,9399592.574,1,0,35,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Rockies,3206,521170,9618221,1,0.6000000238,5770932.829,1,0,142,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
US West Coast,3207,734584,22609804,1,0.6000000238,13565882.94,1,0,50,0,1,0,60,60,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Island Runway,3208,642645,18615294,1,0.6000000238,11169176.84,1,0,47,0,1,0,64,64,8,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mt. Fuji,3209,646240,27970638,1,0.6000000238,16782383.47,1,0,143,0,1,0,64,64,8,0,0,0,0,0,19,1,0,41472,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3210,999000,97.53549194,1,0.8000000119,78.02839472,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3211,999000,111.4459152,1,0.8000000119,89.15673351,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3212,999000,96.092659,1,0.8000000119,76.87412834,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Window,3213,999000,0.3397018611,1,0.8000000119,0.271761493,1,0,9999,0,1,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Window,3214,999000,0.4312228262,1,0.8000000119,0.3449782661,1,0,9999,0,1,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOT USED,3215,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOT USED,3216,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Santa Boot,3217,2045,0.3320851326,1,0.8000000119,0.26566811,1,0,9999,0,1,1466,19,19,5,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Santa House,3218,1791,0.2578124702,1,0.8000000119,0.2062499792,1,0,9999,0,1,1466,19,19,5,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Santa,3219,1847,0.5740049481,1,0.8000000119,0.4592039654,1,0,9999,0,1,1466,19,19,5,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOT USED,3220,0,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3221,999000,0,1,0,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Snowman (Mini-circle),3222,284,0.004588637035,1,0.8000000119,0.003670909683,1,0,28,0,1,0,89,89,2,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Snowman (Mini-triangle),3223,365,0.01179258805,1,0.8000000119,0.009434070579,1,0,33,0,1,0,89,89,2,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Snowman (Mini-projection),3224,376,0.01109873224,1,0.8000000119,0.008878985925,1,0,36,0,1,0,89,89,2,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Short 'n Green,3225,394,0.0004459011834,1,0.8000000119,0.000356720952,1,0,41,0,1,0,89,89,2,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3226,999000,0,1,0,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3227,999000,0,1,0,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3228,999000,0,1,0,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Mini-Truck,3229,5445,5.839383602,1,0.8000000119,4.671506951,1,0,9999,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3230,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Toaster,3231,585,0.008415183984,1,0.8000000119,0.006732147287,1,2800,9999,0,1,0,0,7,0,0,0,0,0,0,4,0,0,54016,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Capsule Toy Machine,3232,1094,0.07835952193,1,0.8000000119,0.06268761847,1,0,32,0,2,0,22,22,4,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3233,999000,0.1078276634,1,0.8000000119,0.08626213202,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3234,999000,14102298,50,10,141022980,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3235,999000,4986.31543,1,0.8000000119,3989.052403,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3236,999000,11381195,1,0.8000000119,9104956.136,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3237,4010,1.99E-06,1,0.8000000119,0.000001588406327,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,3238,999000,0.007200002205,1,0.8000000119,0.00576000185,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3239,999000,1093742.625,1,0.8000000119,874994.113,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3240,999000,85.80522919,1,0.8000000119,68.64418437,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3241,999000,1450.671875,1,0.8000000119,1160.537517,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3242,999000,8776.353516,1,0.8000000119,7021.082917,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3243,5000000,0.2481885403,1,0.8000000119,0.1985508352,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3244,999000,239869.0313,1,0.8000000119,191895.2279,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3245,999000,1077.7948,1,0.8000000119,862.2358527,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3246,999000,71991.57813,1,0.8000000119,57593.26336,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3247,999000,0.04621905461,1,0.8000000119,0.03697524424,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3248,999000,1097338,1,0.8000000119,877870.4131,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3249,999000,0.2481885403,1,0.8000000119,0.1985508352,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3250,999000,0.0002975648094,1,0.8000000119,0.0002380518511,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3251,999000,136017.5625,1,0.8000000119,108814.0516,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3252,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3253,8000000,448238.0938,1,0.8000000119,358590.4803,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3254,999000,0.0001119999943,1,0.8000000119,0.00008959999674,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3255,999000,4570.585449,1,0.8000000119,3656.468414,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3256,999000,0.1517128199,1,0.8000000119,0.1213702578,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3257,999000,14268.82813,1,0.8000000119,11415.06267,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3258,999000,0.05959854648,1,0.8000000119,0.04767883789,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3259,999000,33.09769821,1,0.8000000119,26.47815896,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3260,999000,0.1347333938,1,0.8000000119,0.1077867166,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3261,999000,0.009322105907,1,0.8000000119,0.007457684837,1,0,9999,0,1,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3262,999000,1088149.75,1,0.8000000119,870519.813,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3263,999000,419.0506897,1,0.8000000119,335.2405568,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3264,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3265,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3266,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3267,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3268,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3269,999000,0,1,0.8000000119,0,1,0,9999,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Island,3270,2005077,49092396,1,0.200000003,9818479.346,1,0,75,0,1,0,64,64,8,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Soybean Island,3271,2005077,49092396,1,0.200000003,9818479.346,1,0,85,0,1,0,64,64,8,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Plum Island,3272,2005077,49092396,1,0.200000003,9818479.346,1,0,125,0,1,0,64,64,8,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fir Island,3273,2005077,49092396,1,0.200000003,9818479.346,1,0,97,0,1,0,64,64,8,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
